Id,Label,betweenness,degree,closeness
315719045,315719045,0.0010201678633833394,0.05581395348837209,0.40037243947858475
72958115,72958115,0.08073870780414204,0.3069767441860465,0.5569948186528497
268352745,268352745,0.003003988532858416,0.06046511627906977,0.43434343434343436
108180241,108180241,0.0014920137376028201,0.06046511627906977,0.42658730158730157
73272828,73272828,0.013654862146652008,0.16279069767441862,0.5035128805620609
218711918,218711918,0.001497806002037497,0.05581395348837209,0.3966789667896679
275697092,275697092,0.001095266867423244,0.05581395348837209,0.4126679462571977
145379012,145379012,0.004799060891011499,0.09767441860465116,0.46436285097192226
181629825,181629825,0.0005114095910168667,0.046511627906976744,0.42322834645669294
165470998,165470998,0.0036031044090378476,0.06046511627906977,0.4215686274509804
485624626,485624626,0.0025420170298767327,0.06511627906976744,0.46436285097192226
550387844,550387844,0.0007119498471505984,0.046511627906976744,0.40111940298507465
174582691,174582691,0.0028176528466356252,0.07441860465116279,0.4488517745302714
301336888,301336888,0.001022868342158977,0.05581395348837209,0.4142581888246628
537728627,537728627,0.0015317175062875715,0.06511627906976744,0.43434343434343436
122770041,122770041,0.0035128844717232165,0.06976744186046512,0.46436285097192226
196166357,196166357,0.0013226867434316916,0.05581395348837209,0.40186915887850466
94716049,94716049,0.0020329466983019778,0.05581395348837209,0.3966789667896679
163730915,163730915,0.007738740736646488,0.13488372093023254,0.4166666666666667
138669928,138669928,0.002149980393136528,0.08837209302325581,0.40037243947858475
181619782,181619782,0.0020817609118138985,0.046511627906976744,0.43172690763052207
67863405,67863405,0.001128096248443334,0.046511627906976744,0.39162112932604737
165479849,165479849,0.0034570764856499997,0.07441860465116279,0.45073375262054505
151886584,151886584,0.006184601889410262,0.09302325581395349,0.44238683127572015
116582327,116582327,0.001952173211001498,0.046511627906976744,0.4182879377431907
207614125,207614125,0.00140183536194997,0.046511627906976744,0.4291417165668663
319865057,319865057,0.006301983011519562,0.09767441860465116,0.4497907949790795
177974964,177974964,0.007567704418608854,0.11627906976744186,0.4352226720647773
6490104,6490104,0.014754413992895177,0.16744186046511628,0.5218446601941747
16132186,16132186,0.006211159736806712,0.10697674418604651,0.44238683127572015
553990976,553990976,0.0031053609831294972,0.06976744186046512,0.46336206896551724
272217186,272217186,0.006967664404569636,0.08372093023255814,0.4725274725274725
64849239,64849239,0.0006130030079417138,0.05581395348837209,0.37985865724381623
246134027,246134027,0.0011547838053113156,0.05116279069767442,0.43259557344064387
53607529,53607529,0.002234759221046956,0.06046511627906977,0.42658730158730157
92782254,92782254,0.0022546276155720863,0.08372093023255814,0.39233576642335766
225023203,225023203,0.0019146548340778632,0.05581395348837209,0.4378818737270876
263857511,263857511,0.002847078799785327,0.07906976744186046,0.4291417165668663
363112213,363112213,0.010004498519608856,0.13023255813953488,0.4584221748400853
182793830,182793830,0.022602880838964015,0.19534883720930232,0.4853273137697517
120179319,120179319,0.014355991279096248,0.13953488372093023,0.48642533936651583
205445869,205445869,0.025998943960110175,0.20465116279069767,0.5282555282555282
169422154,169422154,0.01084884886604335,0.11627906976744186,0.46637744034707157
170628011,170628011,0.002069574574518579,0.06976744186046512,0.39594843462246776
238435946,238435946,0.0024413924220798044,0.07441860465116279,0.4308617234468938
195488384,195488384,0.0013895794319459989,0.046511627906976744,0.40037243947858475
216421160,216421160,0.0019858178664515225,0.06976744186046512,0.45168067226890757
135446161,135446161,0.017921599219957094,0.16279069767441862,0.46637744034707157
167537977,167537977,0.0013104730127654336,0.046511627906976744,0.38461538461538464
36756507,36756507,0.007668775298268359,0.10697674418604651,0.46637744034707157
174093998,174093998,0.004994571342200657,0.08837209302325581,0.42574257425742573
92060343,92060343,0.0039716357282920615,0.10232558139534884,0.43172690763052207
516746519,516746519,0.0020772181892146652,0.06976744186046512,0.42658730158730157
2455124,2455124,0.0007694431030602814,0.05581395348837209,0.3706896551724138
229471806,229471806,0.0060891024598571835,0.07906976744186046,0.4126679462571977
489091135,489091135,0.003020558225703286,0.07441860465116279,0.4584221748400853
236922007,236922007,0.0008721581157801806,0.05581395348837209,0.424901185770751
296333445,296333445,0.0012210905680178153,0.05116279069767442,0.41030534351145037
219738802,219738802,0.0009039677271220362,0.046511627906976744,0.4142581888246628
503138605,503138605,0.01335184787363184,0.13488372093023254,0.46236559139784944
143058833,143058833,0.002492185977877408,0.08372093023255814,0.39888682745825604
266927028,266927028,0.004945939594985656,0.08372093023255814,0.4215686274509804
66953272,66953272,0.011908154595807848,0.15813953488372093,0.4451345755693582
298711059,298711059,0.004173949177243837,0.08372093023255814,0.43
138226638,138226638,0.0414502892598287,0.24186046511627907,0.5070754716981132
57843405,57843405,0.0022612138068154185,0.06511627906976744,0.4497907949790795
152288751,152288751,0.006026355858503594,0.07441860465116279,0.43259557344064387
151725827,151725827,0.003651616602695703,0.07441860465116279,0.45263157894736844
156790498,156790498,0.001827944530855158,0.05116279069767442,0.4223968565815324
275146452,275146452,0.0007638569403848923,0.05581395348837209,0.38669064748201437
82605916,82605916,0.004402812685293044,0.09767441860465116,0.42322834645669294
139223819,139223819,0.0011234981827779919,0.06046511627906977,0.40186915887850466
264670562,264670562,0.0005726137293363881,0.046511627906976744,0.41505791505791506
163420963,163420963,0.004476074662355082,0.07906976744186046,0.4460580912863071
24547229,24547229,0.01786285400141698,0.17674418604651163,0.49539170506912444
88620017,88620017,0.001116021057919483,0.05581395348837209,0.43172690763052207
172208616,172208616,0.002926115111775829,0.08372093023255814,0.4191033138401559
220200611,220200611,0.004135855997519921,0.08372093023255814,0.43610547667342797
237760832,237760832,0.002375946871719595,0.06046511627906977,0.42322834645669294
112752674,112752674,0.003274973268376412,0.07441860465116279,0.45454545454545453
167894811,167894811,0.0028176653388587813,0.06511627906976744,0.4460580912863071
72511611,72511611,0.0007448941030248576,0.046511627906976744,0.3930530164533821
70492813,70492813,0.0011380504018284067,0.06976744186046512,0.40337711069418386
40362866,40362866,0.016988238181322307,0.16744186046511628,0.5
489373999,489373999,0.0029754096896123217,0.08837209302325581,0.45168067226890757
492304759,492304759,0.0033058372314956606,0.07441860465116279,0.40111940298507465
91115645,91115645,0.0009668103558865356,0.05116279069767442,0.39594843462246776
253298082,253298082,0.0013329396872359687,0.046511627906976744,0.41346153846153844
141670707,141670707,0.0012526322374920276,0.06046511627906977,0.39888682745825604
455388163,455388163,0.0016879450718278895,0.08372093023255814,0.4166666666666667
135834460,135834460,0.0010094580641876454,0.05116279069767442,0.3974121996303142
344955930,344955930,0.005614017384012939,0.08837209302325581,0.44329896907216493
79619063,79619063,0.0032613306769065952,0.07441860465116279,0.4479166666666667
237339816,237339816,0.004299601973772392,0.06976744186046512,0.43610547667342797
255355694,255355694,0.003655003234042983,0.09767441860465116,0.4291417165668663
67452079,67452079,0.002129861985560453,0.05581395348837209,0.4334677419354839
159945012,159945012,0.0024270251328822423,0.07441860465116279,0.4352226720647773
238984841,238984841,0.0010635982548322792,0.05116279069767442,0.4584221748400853
209041156,209041156,0.0018785646759506554,0.06046511627906977,0.39090909090909093
144779682,144779682,0.008569433946132554,0.10697674418604651,0.4414784394250513
286118912,286118912,0.0019538038180447075,0.06976744186046512,0.45168067226890757
255085858,255085858,0.0012307024142424413,0.05116279069767442,0.38188277087033745
557164485,557164485,0.0008415496928566317,0.05116279069767442,0.4497907949790795
10663212,10663212,0.002015880973629324,0.046511627906976744,0.4308617234468938
121715946,121715946,0.006555921148117465,0.10232558139534884,0.473568281938326
136208885,136208885,0.00158108672563404,0.06046511627906977,0.4158607350096712
406955770,406955770,0.0027607184387482427,0.08372093023255814,0.4653679653679654
65875061,65875061,0.002064346292039076,0.05581395348837209,0.44238683127572015
371326720,371326720,0.0024494191061688398,0.06976744186046512,0.45454545454545453
292259093,292259093,0.0013635354602197372,0.06976744186046512,0.36689419795221845
135373721,135373721,0.0021028303080818252,0.06976744186046512,0.39019963702359345
82210732,82210732,0.002206356709121432,0.05116279069767442,0.446985446985447
207080978,207080978,0.003273248984620625,0.07441860465116279,0.45168067226890757
205335204,205335204,0.001475323058066415,0.046511627906976744,0.45454545454545453
64073049,64073049,0.001059425885444619,0.06511627906976744,0.39594843462246776
202349671,202349671,0.00428016850821982,0.08372093023255814,0.45358649789029537
65109381,65109381,0.0012079340057255317,0.05116279069767442,0.42658730158730157
10447459,10447459,0.016606646823211113,0.14418604651162792,0.4853273137697517
188988354,188988354,0.0038094820956517846,0.06511627906976744,0.4191033138401559
135892323,135892323,0.002949423344190578,0.07906976744186046,0.4584221748400853
219127512,219127512,0.0017114009122511712,0.06976744186046512,0.40037243947858475
552532100,552532100,0.0017301726161844484,0.06511627906976744,0.4158607350096712
484388586,484388586,0.002738748416513487,0.07906976744186046,0.4369918699186992
173760548,173760548,0.0035751065079322806,0.08372093023255814,0.43172690763052207
240804007,240804007,0.0043689605352470965,0.06511627906976744,0.4174757281553398
73815532,73815532,0.010375291789621443,0.13488372093023254,0.4809843400447427
293400897,293400897,0.0015304100117443456,0.046511627906976744,0.4191033138401559
363654891,363654891,0.0013698952207551731,0.05116279069767442,0.43259557344064387
459013785,459013785,0.001275437790621233,0.05116279069767442,0.4207436399217221
71883143,71883143,0.05088695692726437,0.2558139534883721,0.5415617128463476
145979409,145979409,0.004320253870972842,0.07906976744186046,0.43172690763052207
120695441,120695441,0.002332381161092298,0.06511627906976744,0.44329896907216493
71474608,71474608,0.0030351131944504573,0.06046511627906977,0.4110898661567878
168203826,168203826,0.016732742799416778,0.15813953488372093,0.4756637168141593
326169156,326169156,0.002255684472738363,0.046511627906976744,0.39377289377289376
54588236,54588236,0.01012598424651306,0.13488372093023254,0.4725274725274725
318186982,318186982,0.0031258003567001436,0.06976744186046512,0.4396728016359918
462671487,462671487,0.0035941675013206552,0.06046511627906977,0.4460580912863071
574579093,574579093,0.000922877515810871,0.05116279069767442,0.446985446985447
311807631,311807631,0.0021753506516234305,0.06046511627906977,0.4378818737270876
174085735,174085735,0.002700993229073917,0.08372093023255814,0.40111940298507465
510526195,510526195,0.002585133422257938,0.06976744186046512,0.39888682745825604
167028125,167028125,0.002416432935308867,0.05581395348837209,0.41346153846153844
56906038,56906038,0.0008812532685839,0.046511627906976744,0.38461538461538464
53093763,53093763,0.03829192737306587,0.20930232558139533,0.5231143552311436
139118476,139118476,0.0012555760683399966,0.046511627906976744,0.4352226720647773
566157702,566157702,0.0029395047088956604,0.06511627906976744,0.46336206896551724
102318620,102318620,0.0018529377927075227,0.06046511627906977,0.4396728016359918
144031816,144031816,0.003409067939610617,0.07906976744186046,0.4240631163708087
176018059,176018059,0.0015784212229883415,0.05116279069767442,0.4041353383458647
335195107,335195107,0.0033524331644625583,0.07441860465116279,0.4396728016359918
194331076,194331076,0.0018663767881847365,0.06046511627906977,0.3894927536231884
252875074,252875074,0.0037386824127986153,0.06976744186046512,0.43434343434343436
382528021,382528021,0.0028239020662253556,0.06046511627906977,0.4594017094017094
210386436,210386436,0.0015502095000220109,0.06046511627906977,0.4378818737270876
47862023,47862023,0.004698552888675911,0.09767441860465116,0.4725274725274725
59818261,59818261,0.015540001861463766,0.13953488372093023,0.46336206896551724
144027460,144027460,0.0009548057285447003,0.05116279069767442,0.43434343434343436
88567308,88567308,0.0021390254924411076,0.05581395348837209,0.4378818737270876
133913319,133913319,0.0046068060899891895,0.08372093023255814,0.42574257425742573
75635939,75635939,0.013830060750927943,0.15348837209302324,0.4746136865342163
143468727,143468727,0.0022282510885222695,0.06511627906976744,0.4215686274509804
112463747,112463747,0.005463038431878458,0.08372093023255814,0.4479166666666667
90432991,90432991,0.0009598546741404733,0.05116279069767442,0.4079696394686907
280525658,280525658,0.00624649564134668,0.09767441860465116,0.43172690763052207
534882288,534882288,0.0009599920314706442,0.05116279069767442,0.4584221748400853
54251725,54251725,0.0016838296899041362,0.06046511627906977,0.424901185770751
130229441,130229441,0.02226779458498657,0.18604651162790697,0.4908675799086758
184710120,184710120,0.005183062031499634,0.08837209302325581,0.46236559139784944
339992367,339992367,0.0037868135962190208,0.07906976744186046,0.46236559139784944
7212979,7212979,0.027994350465610066,0.2,0.5205811138014528
177494393,177494393,0.002981361076960852,0.05116279069767442,0.45168067226890757
58199696,58199696,0.008740105509577706,0.13023255813953488,0.48423423423423423
397653550,397653550,0.004143089864758491,0.07906976744186046,0.4584221748400853
358001736,358001736,0.0031609015008276383,0.07441860465116279,0.4387755102040816
137948605,137948605,0.0010047164973577666,0.06046511627906977,0.424901185770751
73260737,73260737,0.0031750592198886013,0.08372093023255814,0.4564755838641189
296561587,296561587,0.00838619525614538,0.08372093023255814,0.46236559139784944
135193637,135193637,0.023956304667544257,0.1813953488372093,0.47045951859956237
559363887,559363887,0.004141926902112933,0.07441860465116279,0.48423423423423423
169891746,169891746,0.013413940382120987,0.14883720930232558,0.5046948356807511
36102348,36102348,0.0020700951868008557,0.06046511627906977,0.43610547667342797
200208668,200208668,0.0018106426080821095,0.05581395348837209,0.4142581888246628
10873146,10873146,0.028280001503354413,0.17209302325581394,0.5256723716381418
70075646,70075646,0.001440952246691103,0.06046511627906977,0.3944954128440367
145993464,145993464,0.0015182801015996843,0.07906976744186046,0.4071969696969697
520864481,520864481,0.004586635471664635,0.09767441860465116,0.43434343434343436
88096232,88096232,0.0018603303508712952,0.06046511627906977,0.4405737704918033
246481542,246481542,0.0025868409470186974,0.06976744186046512,0.46637744034707157
417693424,417693424,0.0016742913526281845,0.05116279069767442,0.4574468085106383
328558533,328558533,0.003783395349143111,0.08372093023255814,0.4110898661567878
142632180,142632180,0.18236261795681677,0.42790697674418604,0.6195965417867435
343179231,343179231,0.00198816085381406,0.06976744186046512,0.3966789667896679
151978478,151978478,0.004409069961255771,0.09302325581395349,0.43610547667342797
303095365,303095365,0.0006465246992045864,0.046511627906976744,0.40874524714828897
49887802,49887802,0.0008806031725873509,0.046511627906976744,0.3996282527881041
67404479,67404479,0.0015483575867851823,0.05116279069767442,0.4488517745302714
115951892,115951892,0.0052144760056005565,0.08837209302325581,0.4673913043478261
177016597,177016597,0.002256293564401603,0.06511627906976744,0.4079696394686907
326193480,326193480,0.002464517071488484,0.06976744186046512,0.3966789667896679
253897034,253897034,0.0016087779796413828,0.05581395348837209,0.3887884267631103
341065906,341065906,0.004901877246706839,0.10232558139534884,0.4369918699186992
139133946,139133946,0.0011442328262203307,0.046511627906976744,0.42828685258964144
153204015,153204015,0.0026581781967493345,0.06976744186046512,0.4126679462571977
152362221,152362221,0.006964305730441272,0.10697674418604651,0.4809843400447427
135161208,135161208,0.001050858484767405,0.046511627906976744,0.4174757281553398
251586126,251586126,0.0014594565374939396,0.06511627906976744,0.4240631163708087
211194578,211194578,0.0021664155031801994,0.05116279069767442,0.39814814814814814
131355690,131355690,0.004076025947539374,0.08837209302325581,0.46236559139784944
217092999,217092999,0.006315938417907484,0.09767441860465116,0.4555084745762712
283089883,283089883,0.00493591435834673,0.07906976744186046,0.44421487603305787
491562338,491562338,0.002600943583989543,0.06511627906976744,0.46236559139784944
126692297,126692297,0.0012904565703795972,0.06511627906976744,0.37985865724381623
44784586,44784586,0.00441904820107508,0.07441860465116279,0.42828685258964144
134863454,134863454,0.0036652944071809235,0.09302325581395349,0.43434343434343436
104467153,104467153,0.004265365079462551,0.08372093023255814,0.43434343434343436
